Candidate,Party,First_pref_count,First_pref_pct,Quota,Elected_on_Count,Status,Seat,Gender,Election_date,Electorate,number_of_candidates,seats_available,constituency_name,constituency_name_as_Gaeilge,quota,Outgoing
Marcus Counihan,Non party/Independent,708,0.0213,0.09,0,,,Male,1987-02-17,not available,10,3,Kerry South,Ciarrai Theas,8303,
Michael Ahern,Progressive Democrats,3215,0.0968,0.39,0,,,Male,1987-02-17,not available,10,3,Kerry South,Ciarrai Theas,8303,
Breandan MacGearailt,Fianna Fail,4481,0.1349,0.54,0,,,Male,1987-02-17,not available,10,3,Kerry South,Ciarrai Theas,8303,
Michael Moynihan,Labour,4559,0.1373,0.55,0,,,Male,1987-02-17,not available,10,3,Kerry South,Ciarrai Theas,8303,
Seán O'Grady,Workers',735,0.022099999999999998,0.09,0,,,Male,1987-02-17,not available,10,3,Kerry South,Ciarrai Theas,8303,
James Falvey,Non party/Independent,122,0.0037,0.01,0,,,Male,1987-02-17,not available,10,3,Kerry South,Ciarrai Theas,8303,
Emmet Stagg,Labour,7567,0.1409,0.85,0,1,,Male,1987-02-17,not available,12,5,Kildare,Cill Dara,8951,
Paddy Power,Fianna Fail,7649,0.1424,0.85,0,2,,Male,1987-02-17,not available,12,5,Kildare,Cill Dara,8951,
Alan Dukes,Fine Gael,7453,0.1388,0.83,0,3,,Male,1987-02-17,not available,12,5,Kildare,Cill Dara,8951,
Bernard J Durkan,Fine Gael,6671,0.1242,0.75,0,4,,Male,1987-02-17,not available,12,5,Kildare,Cill Dara,8951,
Charlie McCreevy,Fianna Fail,6292,0.11720000000000001,0.70,0,5,,Male,1987-02-17,not available,12,5,Kildare,Cill Dara,8951,
Seán O Fearghail,Fianna Fail,2675,0.049800000000000004,0.30,0,,,Male,1987-02-17,not available,12,5,Kildare,Cill Dara,8951,
Patrick Wright,Sinn Féin,1420,0.0264,0.16,0,,,Male,1987-02-17,not available,12,5,Kildare,Cill Dara,8951,
Eoin McBennett,Progressive Democrats,3407,0.0634,0.38,0,,,Male,1987-02-17,not available,12,5,Kildare,Cill Dara,8951,
Colm Purcell,Workers',1238,0.0231,0.14,0,,,Male,1987-02-17,not available,12,5,Kildare,Cill Dara,8951,
Frederick Leavy,Non party/Independent,123,0.0023,0.01,0,,,Male,1987-02-17,not available,12,5,Kildare,Cill Dara,8951,
Frank Masterson,Progressive Democrats,2913,0.0542,0.33,0,,,Male,1987-02-17,not available,12,5,Kildare,Cill Dara,8951,
Gerry Brady,Fianna Fail,6297,0.1173,0.70,0,,,Male,1987-02-17,not available,12,5,Kildare,Cill Dara,8951,
Brian Cowen,Fianna Fail,9168,0.1634,0.98,0,1,,Male,1987-02-17,not available,13,5,Laoighis Offaly,Laois Uibh Fhaili,9354,
Liam Hyland,Fianna Fail,9208,0.1641,0.98,0,2,,Male,1987-02-17,not available,13,5,Laoighis Offaly,Laois Uibh Fhaili,9354,
Ger C Connolly,Fianna Fail,7472,0.1331,0.80,0,3,,Male,1987-02-17,not available,13,5,Laoighis Offaly,Laois Uibh Fhaili,9354,
Charlie Flanagan,Fine Gael,5317,0.0947,0.57,0,4,,Male,1987-02-17,not available,13,5,Laoighis Offaly,Laois Uibh Fhaili,9354,
Tom Enright,Fine Gael,5136,0.0915,0.55,0,5,,Male,1987-02-17,not available,13,5,Laoighis Offaly,Laois Uibh Fhaili,9354,
May Keeley,Non party/Independent,509,0.0091,0.05,0,,,Female,1987-02-17,not available,13,5,Laoighis Offaly,Laois Uibh Fhaili,9354,
Michael Fox,Fine Gael,3105,0.0553,0.33,0,,,Male,1987-02-17,not available,13,5,Laoighis Offaly,Laois Uibh Fhaili,9354,
John Carroll,Sinn Féin,1405,0.025,0.15,0,,,Male,1987-02-17,not available,13,5,Laoighis Offaly,Laois Uibh Fhaili,9354,
Charles McDonald,Fine Gael,3921,0.0699,0.42,0,,,Male,1987-02-17,not available,13,5,Laoighis Offaly,Laois Uibh Fhaili,9354,
Cathy Honan,Progressive Democrats,5353,0.09539999999999998,0.57,0,,,Female,1987-02-17,not available,13,5,Laoighis Offaly,Laois Uibh Fhaili,9354,
Thomas Phelan,Labour,818,0.0146,0.09,0,,,Male,1987-02-17,not available,13,5,Laoighis Offaly,Laois Uibh Fhaili,9354,
Jeremiah Lodge,Fianna Fail,4356,0.0776,0.47,0,,,Male,1987-02-17,not available,13,5,Laoighis Offaly,Laois Uibh Fhaili,9354,
Joe McCormack,Non party/Independent,354,0.0063,0.04,0,,,Male,1987-02-17,not available,13,5,Laoighis Offaly,Laois Uibh Fhaili,9354,
Des O'Malley,Progressive Democrats,12358,0.2491,1.49,0,1,,Male,1987-02-17,not available,15,5,Limerick East,Luimneach Thoir,8269,
Willie O'Dea,Fianna Fail,9268,0.1868,1.12,0,2,,Male,1987-02-17,not available,15,5,Limerick East,Luimneach Thoir,8269,
Peadar Clohessy,Progressive Democrats,6069,0.1223,0.73,0,3,,Male,1987-02-17,not available,15,5,Limerick East,Luimneach Thoir,8269,
Jim Kemmy,Democratic Socialist,5920,0.1193,0.72,0,4,,Male,1987-02-17,not available,15,5,Limerick East,Luimneach Thoir,8269,
Michael Noonan,Fine Gael,5913,0.1192,0.72,0,5,,Male,1987-02-17,not available,15,5,Limerick East,Luimneach Thoir,8269,
Padraig Malone,Sinn Féin,565,0.011399999999999999,0.07,0,,,Male,1987-02-17,not available,15,5,Limerick East,Luimneach Thoir,8269,
Michael Parkes,Fianna Fail,1254,0.0253,0.15,0,,,Male,1987-02-17,not available,15,5,Limerick East,Luimneach Thoir,8269,
Fergal Grant,Workers',246,0.005,0.03,0,,,Male,1987-02-17,not available,15,5,Limerick East,Luimneach Thoir,8269,
John Donovan,Non party/Independent,59,0.0012,0.01,0,,,Male,1987-02-17,not available,15,5,Limerick East,Luimneach Thoir,8269,
Martin Nugent,Non party/Independent,353,0.0070999999999999995,0.04,0,,,Male,1987-02-17,not available,15,5,Limerick East,Luimneach Thoir,8269,
Frank Prendergast,Labour,2201,0.0444,0.27,0,,,Male,1987-02-17,not available,15,5,Limerick East,Luimneach Thoir,8269,
Richard O'Flaherty,Fianna Fail,2111,0.0425,0.26,0,,,Male,1987-02-17,not available,15,5,Limerick East,Luimneach Thoir,8269,
Denis Riordan,Non party/Independent,87,0.0018,0.01,0,,,Male,1987-02-17,not available,15,5,Limerick East,Luimneach Thoir,8269,
Tom G O'Donnell,Fine Gael,2968,0.059800000000000006,0.36,0,,,Male,1987-02-17,not available,15,5,Limerick East,Luimneach Thoir,8269,
Declan O'Lehane,Non party/Independent,241,0.0049,0.03,0,,,Male,1987-02-17,not available,15,5,Limerick East,Luimneach Thoir,8269,
Gerry Collins,Fianna Fail,10812,0.3179,1.27,0,1,,Male,1987-02-17,not available,7,3,Limerick West,Luimneach Thiar,8502,
Michael J Noonan,Fianna Fail,6631,0.195,0.78,0,2,,Male,1987-02-17,not available,7,3,Limerick West,Luimneach Thiar,8502,
John McCoy,Progressive Democrats,6580,0.1935,0.77,0,3,,Male,1987-02-17,not available,7,3,Limerick West,Luimneach Thiar,8502,
Jim Houlihan,Fine Gael,3352,0.0986,0.39,0,,,Male,1987-02-17,not available,7,3,Limerick West,Luimneach Thiar,8502,
Dan Neville,Fine Gael,2894,0.0851,0.34,0,,,Male,1987-02-17,not available,7,3,Limerick West,Luimneach Thiar,8502,
Paudge Brennan,Labour,519,0.015300000000000001,0.06,0,,,Male,1987-02-17,not available,7,3,Limerick West,Luimneach Thiar,8502,
Michael Finucane,Fine Gael,3218,0.0946,0.38,0,,,Male,1987-02-17,not available,7,3,Limerick West,Luimneach Thiar,8502,
Albert Reynolds,Fianna Fail,10542,0.2335,1.17,0,1,,Male,1987-02-17,not available,10,4,Longford Westmeath,An Longfort An Lar Mhi,9031,
Henry Abbott,Fianna Fail,8035,0.17800000000000002,0.89,0,2,,Male,1987-02-17,not available,10,4,Longford Westmeath,An Longfort An Lar Mhi,9031,
Paddy M Cooney,Fine Gael,5680,0.1258,0.63,0,3,,Male,1987-02-17,not available,10,4,Longford Westmeath,An Longfort An Lar Mhi,9031,
Mary O'Rourke,Fianna Fail,7440,0.1648,0.82,0,4,,Female,1987-02-17,not available,10,4,Longford Westmeath,An Longfort An Lar Mhi,9031,
Helena McAuliffe Ennis,Progressive Democrats,3463,0.0767,0.38,0,,,Female,1987-02-17,not available,10,4,Longford Westmeath,An Longfort An Lar Mhi,9031,
Seamus McNamee,Labour,1038,0.023,0.11,0,,,Male,1987-02-17,not available,10,4,Longford Westmeath,An Longfort An Lar Mhi,9031,
Peter Murphy,Non party/Independent,280,0.0062,0.03,0,,,Male,1987-02-17,not available,10,4,Longford Westmeath,An Longfort An Lar Mhi,9031,
Seamus Finnan,Fine Gael,3642,0.08070000000000001,0.40,0,,,Male,1987-02-17,not available,10,4,Longford Westmeath,An Longfort An Lar Mhi,9031,
Colm Smyth,Fine Gael,3094,0.06849999999999999,0.34,0,,,Male,1987-02-17,not available,10,4,Longford Westmeath,An Longfort An Lar Mhi,9031,
Daniel O'Sullivan,Progressive Democrats,1938,0.0429,0.21,0,,,Male,1987-02-17,not available,10,4,Longford Westmeath,An Longfort An Lar Mhi,9031,
Brendan McGahon,Fine Gael,5319,0.11359999999999999,0.57,0,1,,Male,1987-02-17,not available,14,4,Louth,Lu,9362,
Seamus Kirk,Fianna Fail,7156,0.15289999999999998,0.76,0,2,,Male,1987-02-17,not available,14,4,Louth,Lu,9362,
Dermot Ahern,Fianna Fail,5822,0.1244,0.62,0,3,,Male,1987-02-17,not available,14,4,Louth,Lu,9362,
Michael Bell,Labour,6205,0.1326,0.66,0,4,,Male,1987-02-17,not available,14,4,Louth,Lu,9362,
Frank Aiken,Progressive Democrats,5219,0.1115,0.56,0,,,Male,1987-02-17,not available,14,4,Louth,Lu,9362,
Fergus O'Dowd,Fine Gael,1941,0.0415,0.21,0,,,Male,1987-02-17,not available,14,4,Louth,Lu,9362,
Barbara Hyland,Non party/Independent,65,0.0014000000000000002,0.01,0,,,Female,1987-02-17,not available,14,4,Louth,Lu,9362,
Thomas Bellew,Non party/Independent,2709,0.0579,0.29,0,,,Male,1987-02-17,not available,14,4,Louth,Lu,9362,
Donnchadha MacRaghnaill,Workers',570,0.012199999999999999,0.06,0,,,Male,1987-02-17,not available,14,4,Louth,Lu,9362,
Arthur Morgan,Sinn Féin,2599,0.0555,0.28,0,,,Male,1987-02-17,not available,14,4,Louth,Lu,9362,
Jimmy Mulroy,Fianna Fail,5492,0.1173,0.59,0,,,Male,1987-02-17,not available,14,4,Louth,Lu,9362,
Joseph Lennon,Fine Gael,3560,0.0761,0.38,0,,,Male,1987-02-17,not available,14,4,Louth,Lu,9362,
Charles Ross,Non party/Independent,66,0.0014000000000000002,0.01,0,,,Male,1987-02-17,not available,14,4,Louth,Lu,9362,
Ronald Smith,Non party/Independent,86,0.0018,0.01,0,,,Male,1987-02-17,not available,14,4,Louth,Lu,9362,
Seán Calleary,Fianna Fail,6779,0.2192,0.88,0,1,,Male,1987-02-17,not available,6,3,Mayo East,(Connaught),7731,
P J Morley,Fianna Fail,6382,0.2064,0.83,0,2,,Male,1987-02-17,not available,6,3,Mayo East,(Connaught),7731,
Jim Higgins,Fine Gael,7263,0.2349,0.94,0,3,,Male,1987-02-17,not available,6,3,Mayo East,(Connaught),7731,
Padraic Gavin,Fianna Fail,4063,0.13140000000000002,0.53,0,,,Male,1987-02-17,not available,6,3,Mayo East,(Connaught),7731,
Joseph McHale,Sinn Féin,668,0.0216,0.09,0,,,Male,1987-02-17,not available,6,3,Mayo East,(Connaught),7731,
Paddy O'Toole,Fine Gael,5765,0.1864,0.75,0,,,Male,1987-02-17,not available,6,3,Mayo East,(Connaught),7731,
Denis Gallagher,Fianna Fail,6908,0.2281,0.91,0,1,,Male,1987-02-17,not available,5,3,Mayo West,(Connaught),7573,
Padraig Flynn,Fianna Fail,7198,0.2376,0.95,0,2,,Male,1987-02-17,not available,5,3,Mayo West,(Connaught),7573,
Enda Kenny,Fine Gael,7410,0.2446,0.98,0,3,,Male,1987-02-17,not available,5,3,Mayo West,(Connaught),7573,
Patrick Durcan,Fine Gael,5683,0.18760000000000002,0.75,0,,,Male,1987-02-17,not available,5,3,Mayo West,(Connaught),7573,
Paraic Cosgrove,Fianna Fail,3091,0.102,0.41,0,,,Male,1987-02-17,not available,5,3,Mayo West,(Connaught),7573,
John Bruton,Fine Gael,8084,0.1465,0.88,0,1,,Male,1987-02-17,not available,16,5,Meath,An Mhi,9200,
Michael Lynch,Fianna Fail,8712,0.1578,0.95,0,2,,Male,1987-02-17,not available,16,5,Meath,An Mhi,9200,
John V Farrelly,Fine Gael,5345,0.0968,0.58,0,3,,Male,1987-02-17,not available,16,5,Meath,An Mhi,9200,
Colm Hilliard,Fianna Fail,6763,0.1225,0.74,0,4,,Male,1987-02-17,not available,16,5,Meath,An Mhi,9200,
Noel Dempsey,Fianna Fail,6538,0.1185,0.71,0,5,,Male,1987-02-17,not available,16,5,Meath,An Mhi,9200,
Seán Gormley,Non party/Independent,36,0.0007000000000000001,0.00,0,,,Male,1987-02-17,not available,16,5,Meath,An Mhi,9200,
Frank McLoughlin,Labour,3237,0.058600000000000006,0.35,0,,,Male,1987-02-17,not available,16,5,Meath,An Mhi,9200,
Bernadette McMahon,Fine Gael,743,0.013500000000000002,0.08,0,,,Female,1987-02-17,not available,16,5,Meath,An Mhi,9200,
Patrick Andrews,Progressive Democrats,3227,0.058499999999999996,0.35,0,,,Male,1987-02-17,not available,16,5,Meath,An Mhi,9200,
Seamus McDonagh,Workers',790,0.0143,0.09,0,,,Male,1987-02-17,not available,16,5,Meath,An Mhi,9200,
Peter Archer,Labour,394,0.0070999999999999995,0.04,0,,,Male,1987-02-17,not available,16,5,Meath,An Mhi,9200,
Mary Wallace,Fianna Fail,5681,0.10289999999999999,0.62,0,,,Female,1987-02-17,not available,16,5,Meath,An Mhi,9200,
Camella Cummins,Non party/Independent,636,0.0115,0.07,0,,,Female,1987-02-17,not available,16,5,Meath,An Mhi,9200,
Joe Reilly,Sinn Féin,1012,0.0183,0.11,0,,,Male,1987-02-17,not available,16,5,Meath,An Mhi,9200,
Bryan Maher,Progressive Democrats,1604,0.0291,0.17,0,,,Male,1987-02-17,not available,16,5,Meath,An Mhi,9200,
Gerard Marry,Non party/Independent,2393,0.0434,0.26,0,,,Male,1987-02-17,not available,16,5,Meath,An Mhi,9200,
Ray MacSharry,Fianna Fail,9521,0.20829999999999999,1.04,0,1,,Male,1987-02-17,not available,10,4,Sligo Leitrim,Sligeach Liatroim,9142,
Ted Nealon,Fine Gael,6483,0.1418,0.71,0,2,,Male,1987-02-17,not available,10,4,Sligo Leitrim,Sligeach Liatroim,9142,
Matt Brennan,Fianna Fail,6913,0.1512,0.76,0,3,,Male,1987-02-17,not available,10,4,Sligo Leitrim,Sligeach Liatroim,9142,
John Ellis,Fianna Fail,7140,0.1562,0.78,0,4,,Male,1987-02-17,not available,10,4,Sligo Leitrim,Sligeach Liatroim,9142,
Dr Frank Dobbs,Progressive Democrats,2521,0.0552,0.28,0,,,Male,1987-02-17,not available,10,4,Sligo Leitrim,Sligeach Liatroim,9142,
Declan Bree,Non party/Independent,2584,0.0565,0.28,0,,,Male,1987-02-17,not available,10,4,Sligo Leitrim,Sligeach Liatroim,9142,
Noel Gorman,Non party/Independent,240,0.0053,0.03,0,,,Male,1987-02-17,not available,10,4,Sligo Leitrim,Sligeach Liatroim,9142,
Tommy Lavin,Fine Gael,2606,0.057,0.29,0,,,Male,1987-02-17,not available,10,4,Sligo Leitrim,Sligeach Liatroim,9142,
Joe McCartin,Fine Gael,5071,0.1109,0.55,0,,,Male,1987-02-17,not available,10,4,Sligo Leitrim,Sligeach Liatroim,9142,
John McGirl,Sinn Féin,2627,0.0575,0.29,0,,,Male,1987-02-17,not available,10,4,Sligo Leitrim,Sligeach Liatroim,9142,
Michael Smith,Fianna Fail,8978,0.2697,1.08,0,1,,Male,1987-02-17,not available,9,3,Tipperary North,Tiobraid Arann Thuaidh,8323,
Michael O'Kennedy,Fianna Fail,8121,0.2439,0.98,0,2,,Male,1987-02-17,not available,9,3,Tipperary North,Tiobraid Arann Thuaidh,8323,
Michael Lowry Snr,Fine Gael,5821,0.17489999999999997,0.70,0,3,,Male,1987-02-17,not available,9,3,Tipperary North,Tiobraid Arann Thuaidh,8323,
Seán Deegan,Non party/Independent,322,0.0097,0.04,0,,,Male,1987-02-17,not available,9,3,Tipperary North,Tiobraid Arann Thuaidh,8323,
Frank Dwan,Progressive Democrats,2444,0.07339999999999999,0.29,0,,,Male,1987-02-17,not available,9,3,Tipperary North,Tiobraid Arann Thuaidh,8323,
John J Ryan,Labour,4558,0.1369,0.55,0,,,Male,1987-02-17,not available,9,3,Tipperary North,Tiobraid Arann Thuaidh,8323,
James Nolan,Sinn Féin,878,0.0264,0.11,0,,,Male,1987-02-17,not available,9,3,Tipperary North,Tiobraid Arann Thuaidh,8323,
Denis Ryan,Fine Gael,2038,0.061200000000000004,0.24,0,,,Male,1987-02-17,not available,9,3,Tipperary North,Tiobraid Arann Thuaidh,8323,
Donal Kealy,Non party/Independent,131,0.0039000000000000003,0.02,0,,,Male,1987-02-17,not available,9,3,Tipperary North,Tiobraid Arann Thuaidh,8323,
Brendan Griffin,Fine Gael,4542,0.1094,0.55,0,1,,Male,1987-02-17,not available,13,4,Tipperary South,Tiobraid Arann Theas,8301,
Seán Treacy,Non party/Independent,5126,0.1235,0.62,0,2,,Male,1987-02-17,not available,13,4,Tipperary South,Tiobraid Arann Theas,8301,
Dr Seán McCarthy,Fianna Fail,6877,0.16570000000000001,0.83,0,3,,Male,1987-02-17,not available,13,4,Tipperary South,Tiobraid Arann Theas,8301,
Noel Davern,Fianna Fail,5412,0.1304,0.65,0,4,,Male,1987-02-17,not available,13,4,Tipperary South,Tiobraid Arann Theas,8301,
John Crowe,Fine Gael,3938,0.0949,0.47,0,,,Male,1987-02-17,not available,13,4,Tipperary South,Tiobraid Arann Theas,8301,
Seamus Healy,Non party/Independent,1457,0.0351,0.18,0,,,Male,1987-02-17,not available,13,4,Tipperary South,Tiobraid Arann Theas,8301,
Anthony Kehoe,Progressive Democrats,2524,0.0608,0.30,0,,,Male,1987-02-17,not available,13,4,Tipperary South,Tiobraid Arann Theas,8301,
Seán Byrne,Fianna Fail,5372,0.1294,0.65,0,,,Male,1987-02-17,not available,13,4,Tipperary South,Tiobraid Arann Theas,8301,
Nicholas Quigley,Non party/Independent,76,0.0018,0.01,0,,,Male,1987-02-17,not available,13,4,Tipperary South,Tiobraid Arann Theas,8301,
Patrick Ryan,Non party/Independent,72,0.0017000000000000001,0.01,0,,,Male,1987-02-17,not available,13,4,Tipperary South,Tiobraid Arann Theas,8301,
Seán Hill,Workers',407,0.0098,0.05,0,,,Male,1987-02-17,not available,13,4,Tipperary South,Tiobraid Arann Theas,8301,
Thomas Lonergan,Progressive Democrats,1878,0.0453,0.23,0,,,Male,1987-02-17,not available,13,4,Tipperary South,Tiobraid Arann Theas,8301,
Michael Ferris,Labour,3820,0.092,0.46,0,,,Male,1987-02-17,not available,13,4,Tipperary South,Tiobraid Arann Theas,8301,
Austin Deasy,Fine Gael,8430,0.18899999999999997,0.95,0,1,,Male,1987-02-17,not available,12,4,Waterford,Port Lairge,8919,
Martin Cullen,Progressive Democrats,5347,0.1199,0.60,0,2,,Male,1987-02-17,not available,12,4,Waterford,Port Lairge,8919,
Jackie Fahey,Fianna Fail,7321,0.1642,0.82,0,3,,Male,1987-02-17,not available,12,4,Waterford,Port Lairge,8919,
Brian Swift,Fianna Fail,5720,0.1283,0.64,0,4,,Male,1987-02-17,not available,12,4,Waterford,Port Lairge,8919,
Donal Ormonde,Fianna Fail,5959,0.1336,0.67,0,,,Male,1987-02-17,not available,12,4,Waterford,Port Lairge,8919,
John Lanigan,Non party/Independent,78,0.0017000000000000001,0.01,0,,,Male,1987-02-17,not available,12,4,Waterford,Port Lairge,8919,
Brian O'Shea,Labour,3358,0.0753,0.38,0,,,Male,1987-02-17,not available,12,4,Waterford,Port Lairge,8919,
Paddy Gallagher,Workers',2855,0.064,0.32,0,,,Male,1987-02-17,not available,12,4,Waterford,Port Lairge,8919,
Anthony Wright,Workers',552,0.0124,0.06,0,,,Male,1987-02-17,not available,12,4,Waterford,Port Lairge,8919,
Padraig Sweeney,Non party/Independent,226,0.0051,0.03,0,,,Male,1987-02-17,not available,12,4,Waterford,Port Lairge,8919,
Noel Ryan,Sinn Féin,758,0.017,0.08,0,,,Male,1987-02-17,not available,12,4,Waterford,Port Lairge,8919,
Edward Collins,Fine Gael,3990,0.0895,0.45,0,,,Male,1987-02-17,not available,12,4,Waterford,Port Lairge,8919,
John Browne,Fianna Fail,9457,0.1787,1.07,0,1,,Male,1987-02-17,not available,12,5,Wexford,Loch Garman,8821,
Hugh Byrne,Fianna Fail,7551,0.1427,0.86,0,2,,Male,1987-02-17,not available,12,5,Wexford,Loch Garman,8821,
Ivan Yates,Fine Gael,6018,0.1137,0.68,0,3,,Male,1987-02-17,not available,12,5,Wexford,Loch Garman,8821,
Avril Doyle,Fine Gael,5518,0.1043,0.63,0,4,,Female,1987-02-17,not available,12,5,Wexford,Loch Garman,8821,
Brendan Howlin,Labour,5086,0.09609999999999999,0.58,0,5,,Male,1987-02-17,not available,12,5,Wexford,Loch Garman,8821,
Eoin Minihan,Progressive Democrats,2630,0.049699999999999994,0.30,0,,,Male,1987-02-17,not available,12,5,Wexford,Loch Garman,8821,
Lorcan Allen,Fianna Fail,6225,0.1176,0.71,0,,,Male,1987-02-17,not available,12,5,Wexford,Loch Garman,8821,
Gerald Doyle,Progressive Democrats,2078,0.0393,0.24,0,,,Male,1987-02-17,not available,12,5,Wexford,Loch Garman,8821,
Michael D'Arcy Snr,Fine Gael,5247,0.09910000000000001,0.59,0,,,Male,1987-02-17,not available,12,5,Wexford,Loch Garman,8821,
Michael Enright,Workers',1250,0.0236,0.14,0,,,Male,1987-02-17,not available,12,5,Wexford,Loch Garman,8821,
Padge Reck,Non party/Independent,1829,0.0346,0.21,0,,,Male,1987-02-17,not available,12,5,Wexford,Loch Garman,8821,
Jim Tallon,Non party/Independent,33,0.0006,0.00,0,,,Male,1987-02-17,not available,12,5,Wexford,Loch Garman,8821,
Joe Jacob,Fianna Fail,8825,0.1918,0.96,0,1,,Male,1987-02-17,not available,12,4,Wicklow,Cill Mhantain,9201,
Liam Kavanagh,Labour,7754,0.1686,0.84,0,2,,Male,1987-02-17,not available,12,4,Wicklow,Cill Mhantain,9201,
Gemma Hussey,Fine Gael,6474,0.1407,0.70,0,3,,Female,1987-02-17,not available,12,4,Wicklow,Cill Mhantain,9201,
Dick Roche,Fianna Fail,6163,0.134,0.67,0,4,,Male,1987-02-17,not available,12,4,Wicklow,Cill Mhantain,9201,
Aidan Murphy,Progressive Democrats,2461,0.0535,0.27,0,,,Male,1987-02-17,not available,12,4,Wicklow,Cill Mhantain,9201,
Donal Atkins,Progressive Democrats,2014,0.0438,0.22,0,,,Male,1987-02-17,not available,12,4,Wicklow,Cill Mhantain,9201,
Liam de Siuin,Non party/Independent,658,0.0143,0.07,0,,,Male,1987-02-17,not available,12,4,Wicklow,Cill Mhantain,9201,
Seán Wolahan,Non party/Independent,1243,0.027000000000000003,0.14,0,,,Male,1987-02-17,not available,12,4,Wicklow,Cill Mhantain,9201,
John McManus,Workers',3509,0.07629999999999999,0.38,0,,,Male,1987-02-17,not available,12,4,Wicklow,Cill Mhantain,9201,
Barbara Hyland,Non party/Independent,217,0.004699999999999999,0.02,0,,,Female,1987-02-17,not available,12,4,Wicklow,Cill Mhantain,9201,
Godfrey Timmins,Fine Gael,5710,0.1241,0.62,0,,,Male,1987-02-17,not available,12,4,Wicklow,Cill Mhantain,9201,
Michael Healy,Progressive Democrats,975,0.0212,0.11,0,,,Male,1987-02-17,not available,12,4,Wicklow,Cill Mhantain,9201,
Liam Aylward,Fianna Fail,10161,0.1863,1.12,1,Made Quota,1,Male,1989-06-15,79073,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,9089,TD
Seamus Pattison,Labour,9599,0.17600000000000002,1.06,1,Made Quota,2,Male,1989-06-15,79073,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,9089,TD
Phil Hogan,Fine Gael,6431,0.11789999999999999,0.71,5,Made Quota,3,Male,1989-06-15,79073,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,9089,TD
